epoch,train_loss,eval_loss,eval_top1,eval_top5
35,3.430227750685157,1.1479875,74.624,91.596
epoch,train_loss,eval_loss,eval_top1,eval_top5
36,3.4167604097505895,1.134634375,74.92,91.728
epoch,train_loss,eval_loss,eval_top1,eval_top5
36,3.4167604097505895,1.134634375,74.92,91.728
epoch,train_loss,eval_loss,eval_top1,eval_top5
36,3.4167604097505895,1.134634375,74.92,91.728
epoch,train_loss,eval_loss,eval_top1,eval_top5
37,3.492448300850101,1.12123125,75.156,91.86
epoch,train_loss,eval_loss,eval_top1,eval_top5
37,3.492448300850101,1.12123125,75.156,91.86
epoch,train_loss,eval_loss,eval_top1,eval_top5
37,3.492448300850101,1.12123125,75.156,91.86
epoch,train_loss,eval_loss,eval_top1,eval_top5
38,3.525143134884718,1.10900625,75.48,91.972
epoch,train_loss,eval_loss,eval_top1,eval_top5
38,3.525143134884718,1.10900625,75.48,91.972
epoch,train_loss,eval_loss,eval_top1,eval_top5
38,3.525143134884718,1.10900625,75.48,91.972
epoch,train_loss,eval_loss,eval_top1,eval_top5
39,3.3163765290888345,1.0967953125,75.704,92.224
epoch,train_loss,eval_loss,eval_top1,eval_top5
39,3.3163765290888345,1.0967953125,75.704,92.224
epoch,train_loss,eval_loss,eval_top1,eval_top5
39,3.3163765290888345,1.0967953125,75.704,92.224
epoch,train_loss,eval_loss,eval_top1,eval_top5
40,3.3887004910445793,1.0862671875,76.004,92.368
epoch,train_loss,eval_loss,eval_top1,eval_top5
40,3.3887004910445793,1.0862671875,76.004,92.368
epoch,train_loss,eval_loss,eval_top1,eval_top5
40,3.3887004910445793,1.0862671875,76.004,92.368
epoch,train_loss,eval_loss,eval_top1,eval_top5
41,3.311089788995138,1.075178125,76.176,92.412
epoch,train_loss,eval_loss,eval_top1,eval_top5
41,3.311089788995138,1.075178125,76.176,92.412
epoch,train_loss,eval_loss,eval_top1,eval_top5
41,3.311089788995138,1.075178125,76.176,92.412
epoch,train_loss,eval_loss,eval_top1,eval_top5
42,3.433653761700886,1.0655140625,76.4,92.452
epoch,train_loss,eval_loss,eval_top1,eval_top5
42,3.433653761700886,1.0655140625,76.4,92.452
epoch,train_loss,eval_loss,eval_top1,eval_top5
42,3.433653761700886,1.0655140625,76.4,92.452
epoch,train_loss,eval_loss,eval_top1,eval_top5
43,3.3865333708321175,1.05525625,76.588,92.588
epoch,train_loss,eval_loss,eval_top1,eval_top5
43,3.3865333708321175,1.05525625,76.588,92.588
epoch,train_loss,eval_loss,eval_top1,eval_top5
43,3.3865333708321175,1.05525625,76.588,92.588
epoch,train_loss,eval_loss,eval_top1,eval_top5
44,3.4246329737872614,1.0470328125,76.82,92.636
epoch,train_loss,eval_loss,eval_top1,eval_top5
44,3.4246329737872614,1.0470328125,76.82,92.636
epoch,train_loss,eval_loss,eval_top1,eval_top5
44,3.4246329737872614,1.0470328125,76.82,92.636
epoch,train_loss,eval_loss,eval_top1,eval_top5
45,3.3011110991966435,1.03861875,76.976,92.712
epoch,train_loss,eval_loss,eval_top1,eval_top5
45,3.3011110991966435,1.03861875,76.976,92.712
epoch,train_loss,eval_loss,eval_top1,eval_top5
45,3.3011110991966435,1.03861875,76.976,92.712
epoch,train_loss,eval_loss,eval_top1,eval_top5
46,3.390897000708231,1.03035,77.108,92.768
epoch,train_loss,eval_loss,eval_top1,eval_top5
46,3.390897000708231,1.03035,77.108,92.768
epoch,train_loss,eval_loss,eval_top1,eval_top5
46,3.390897000708231,1.03035,77.108,92.768
epoch,train_loss,eval_loss,eval_top1,eval_top5
47,3.339736804729555,1.02225625,77.288,92.852
epoch,train_loss,eval_loss,eval_top1,eval_top5
47,3.339736804729555,1.02225625,77.288,92.852
epoch,train_loss,eval_loss,eval_top1,eval_top5
47,3.339736804729555,1.02225625,77.288,92.852
epoch,train_loss,eval_loss,eval_top1,eval_top5
48,3.358379881556441,1.0131296875,77.528,92.988
epoch,train_loss,eval_loss,eval_top1,eval_top5
48,3.358379881556441,1.0131296875,77.528,92.988
epoch,train_loss,eval_loss,eval_top1,eval_top5
48,3.358379881556441,1.0131296875,77.528,92.988
epoch,train_loss,eval_loss,eval_top1,eval_top5
49,3.4381188474050384,1.0056171875,77.664,93.048
epoch,train_loss,eval_loss,eval_top1,eval_top5
49,3.4381188474050384,1.0056171875,77.664,93.048
epoch,train_loss,eval_loss,eval_top1,eval_top5
49,3.4381188474050384,1.0056171875,77.664,93.048
epoch,train_loss,eval_loss,eval_top1,eval_top5
50,3.3696311276133466,0.9983984375,77.84,93.036
epoch,train_loss,eval_loss,eval_top1,eval_top5
50,3.3696311276133466,0.9983984375,77.84,93.036
epoch,train_loss,eval_loss,eval_top1,eval_top5
50,3.3696311276133466,0.9983984375,77.84,93.036
epoch,train_loss,eval_loss,eval_top1,eval_top5
51,3.399694611386555,0.99128125,77.968,93.16
epoch,train_loss,eval_loss,eval_top1,eval_top5
51,3.399694611386555,0.99128125,77.968,93.16
epoch,train_loss,eval_loss,eval_top1,eval_top5
51,3.399694611386555,0.99128125,77.968,93.16
epoch,train_loss,eval_loss,eval_top1,eval_top5
52,3.2780469394311673,0.9838109375,78.18,93.3
epoch,train_loss,eval_loss,eval_top1,eval_top5
52,3.2780469394311673,0.9838109375,78.18,93.3
epoch,train_loss,eval_loss,eval_top1,eval_top5
52,3.2780469394311673,0.9838109375,78.18,93.3
epoch,train_loss,eval_loss,eval_top1,eval_top5
53,3.351483141503683,0.9764890625,78.28,93.372
epoch,train_loss,eval_loss,eval_top1,eval_top5
53,3.351483141503683,0.9764890625,78.28,93.372
epoch,train_loss,eval_loss,eval_top1,eval_top5
53,3.351483141503683,0.9764890625,78.28,93.372
epoch,train_loss,eval_loss,eval_top1,eval_top5
54,3.3163942534749102,0.968153125,78.412,93.424
epoch,train_loss,eval_loss,eval_top1,eval_top5
54,3.3163942534749102,0.968153125,78.412,93.424
epoch,train_loss,eval_loss,eval_top1,eval_top5
54,3.3163942534749102,0.968153125,78.412,93.424
epoch,train_loss,eval_loss,eval_top1,eval_top5
55,3.1351623011798395,0.960765625,78.504,93.536
epoch,train_loss,eval_loss,eval_top1,eval_top5
55,3.1351623011798395,0.960765625,78.504,93.536
epoch,train_loss,eval_loss,eval_top1,eval_top5
55,3.1351623011798395,0.960765625,78.504,93.536
epoch,train_loss,eval_loss,eval_top1,eval_top5
56,3.299550277430837,0.95411875,78.616,93.58
epoch,train_loss,eval_loss,eval_top1,eval_top5
56,3.299550277430837,0.95411875,78.616,93.58
epoch,train_loss,eval_loss,eval_top1,eval_top5
56,3.299550277430837,0.95411875,78.616,93.58
epoch,train_loss,eval_loss,eval_top1,eval_top5
57,3.3129861878185736,0.9475640625,78.76,93.608
epoch,train_loss,eval_loss,eval_top1,eval_top5
57,3.3129861878185736,0.9475640625,78.76,93.608
epoch,train_loss,eval_loss,eval_top1,eval_top5
57,3.3129861878185736,0.9475640625,78.76,93.608
epoch,train_loss,eval_loss,eval_top1,eval_top5
58,3.2002429555102094,0.939865625,78.9,93.672
epoch,train_loss,eval_loss,eval_top1,eval_top5
58,3.2002429555102094,0.939865625,78.9,93.672
epoch,train_loss,eval_loss,eval_top1,eval_top5
58,3.2002429555102094,0.939865625,78.9,93.672
epoch,train_loss,eval_loss,eval_top1,eval_top5
59,3.198652726847951,0.93335,79.128,93.736
epoch,train_loss,eval_loss,eval_top1,eval_top5
59,3.198652726847951,0.93335,79.128,93.736
epoch,train_loss,eval_loss,eval_top1,eval_top5
59,3.198652726847951,0.93335,79.128,93.736
epoch,train_loss,eval_loss,eval_top1,eval_top5
60,3.1518078606303144,0.9267,79.304,93.812
epoch,train_loss,eval_loss,eval_top1,eval_top5
60,3.1518078606303144,0.9267,79.304,93.812
epoch,train_loss,eval_loss,eval_top1,eval_top5
60,3.1518078606303144,0.9267,79.304,93.812
epoch,train_loss,eval_loss,eval_top1,eval_top5
61,3.164175516221581,0.920009375,79.424,93.948
epoch,train_loss,eval_loss,eval_top1,eval_top5
61,3.164175516221581,0.920009375,79.424,93.948
epoch,train_loss,eval_loss,eval_top1,eval_top5
61,3.164175516221581,0.920009375,79.424,93.948
epoch,train_loss,eval_loss,eval_top1,eval_top5
62,3.1707632134600385,0.9136703125,79.548,93.992
epoch,train_loss,eval_loss,eval_top1,eval_top5
62,3.1707632134600385,0.9136703125,79.548,93.992
epoch,train_loss,eval_loss,eval_top1,eval_top5
62,3.1707632134600385,0.9136703125,79.548,93.992
epoch,train_loss,eval_loss,eval_top1,eval_top5
63,3.108126460052118,0.908053125,79.656,94.096
epoch,train_loss,eval_loss,eval_top1,eval_top5
63,3.108126460052118,0.908053125,79.656,94.096
epoch,train_loss,eval_loss,eval_top1,eval_top5
63,3.108126460052118,0.908053125,79.656,94.096
epoch,train_loss,eval_loss,eval_top1,eval_top5
64,3.1329705947782935,0.9033828125,79.724,94.184
epoch,train_loss,eval_loss,eval_top1,eval_top5
64,3.1329705947782935,0.9033828125,79.724,94.184
epoch,train_loss,eval_loss,eval_top1,eval_top5
64,3.1329705947782935,0.9033828125,79.724,94.184
epoch,train_loss,eval_loss,eval_top1,eval_top5
65,3.1622836473511486,0.8981421875,79.892,94.224
epoch,train_loss,eval_loss,eval_top1,eval_top5
65,3.1622836473511486,0.8981421875,79.892,94.224
epoch,train_loss,eval_loss,eval_top1,eval_top5
65,3.1622836473511486,0.8981421875,79.892,94.224
epoch,train_loss,eval_loss,eval_top1,eval_top5
66,3.1691474798249035,0.8935484375,80.0,94.356
epoch,train_loss,eval_loss,eval_top1,eval_top5
66,3.1691474798249035,0.8935484375,80.0,94.356
epoch,train_loss,eval_loss,eval_top1,eval_top5
66,3.1691474798249035,0.8935484375,80.0,94.356
epoch,train_loss,eval_loss,eval_top1,eval_top5
67,3.1350177730002056,0.88815,80.104,94.412
epoch,train_loss,eval_loss,eval_top1,eval_top5
67,3.1350177730002056,0.88815,80.104,94.412
epoch,train_loss,eval_loss,eval_top1,eval_top5
67,3.1350177730002056,0.88815,80.104,94.412
epoch,train_loss,eval_loss,eval_top1,eval_top5
68,3.1371974421710505,0.883621875,80.2,94.44
epoch,train_loss,eval_loss,eval_top1,eval_top5
68,3.1371974421710505,0.883621875,80.2,94.44
epoch,train_loss,eval_loss,eval_top1,eval_top5
68,3.1371974421710505,0.883621875,80.2,94.44
epoch,train_loss,eval_loss,eval_top1,eval_top5
69,3.069740150032974,0.8794296875,80.388,94.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
69,3.069740150032974,0.8794296875,80.388,94.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
69,3.069740150032974,0.8794296875,80.388,94.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
70,3.013856422610399,0.875315625,80.472,94.528
epoch,train_loss,eval_loss,eval_top1,eval_top5
70,3.013856422610399,0.875315625,80.472,94.528
epoch,train_loss,eval_loss,eval_top1,eval_top5
70,3.013856422610399,0.875315625,80.472,94.528
epoch,train_loss,eval_loss,eval_top1,eval_top5
71,3.0390483053719124,0.8705609375,80.608,94.584
epoch,train_loss,eval_loss,eval_top1,eval_top5
71,3.0390483053719124,0.8705609375,80.608,94.584
epoch,train_loss,eval_loss,eval_top1,eval_top5
71,3.0390483053719124,0.8705609375,80.608,94.584
epoch,train_loss,eval_loss,eval_top1,eval_top5
72,3.107110849240931,0.866109375,80.692,94.644
epoch,train_loss,eval_loss,eval_top1,eval_top5
72,3.107110849240931,0.866109375,80.692,94.644
epoch,train_loss,eval_loss,eval_top1,eval_top5
72,3.107110849240931,0.866109375,80.692,94.644
epoch,train_loss,eval_loss,eval_top1,eval_top5
73,2.9820096434616463,0.861328125,80.804,94.692
epoch,train_loss,eval_loss,eval_top1,eval_top5
73,2.9820096434616463,0.861328125,80.804,94.692
epoch,train_loss,eval_loss,eval_top1,eval_top5
73,2.9820096434616463,0.861328125,80.804,94.692
epoch,train_loss,eval_loss,eval_top1,eval_top5
74,3.032534000350208,0.85733125,80.892,94.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
74,3.032534000350208,0.85733125,80.892,94.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
74,3.032534000350208,0.85733125,80.892,94.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
75,3.0001629794516216,0.853496875,80.908,94.788
epoch,train_loss,eval_loss,eval_top1,eval_top5
75,3.0001629794516216,0.853496875,80.908,94.788
epoch,train_loss,eval_loss,eval_top1,eval_top5
75,3.0001629794516216,0.853496875,80.908,94.788
epoch,train_loss,eval_loss,eval_top1,eval_top5
76,3.031134692634024,0.849665625,80.968,94.852
epoch,train_loss,eval_loss,eval_top1,eval_top5
76,3.031134692634024,0.849665625,80.968,94.852
epoch,train_loss,eval_loss,eval_top1,eval_top5
76,3.031134692634024,0.849665625,80.968,94.852
epoch,train_loss,eval_loss,eval_top1,eval_top5
77,2.9460719213253115,0.845365625,81.04,94.924
epoch,train_loss,eval_loss,eval_top1,eval_top5
77,2.9460719213253115,0.845365625,81.04,94.924
epoch,train_loss,eval_loss,eval_top1,eval_top5
77,2.9460719213253115,0.845365625,81.04,94.924
epoch,train_loss,eval_loss,eval_top1,eval_top5
78,3.0475735373613313,0.84093125,81.148,95.008
epoch,train_loss,eval_loss,eval_top1,eval_top5
78,3.0475735373613313,0.84093125,81.148,95.008
epoch,train_loss,eval_loss,eval_top1,eval_top5
78,3.0475735373613313,0.84093125,81.148,95.008
epoch,train_loss,eval_loss,eval_top1,eval_top5
79,2.9730528505837044,0.836853125,81.328,95.036
epoch,train_loss,eval_loss,eval_top1,eval_top5
79,2.9730528505837044,0.836853125,81.328,95.036
epoch,train_loss,eval_loss,eval_top1,eval_top5
79,2.9730528505837044,0.836853125,81.328,95.036
epoch,train_loss,eval_loss,eval_top1,eval_top5
80,2.922197533816826,0.8330625,81.484,95.152
epoch,train_loss,eval_loss,eval_top1,eval_top5
80,2.922197533816826,0.8330625,81.484,95.152
epoch,train_loss,eval_loss,eval_top1,eval_top5
80,2.922197533816826,0.8330625,81.484,95.152
epoch,train_loss,eval_loss,eval_top1,eval_top5
81,2.9893199815982725,0.82919375,81.512,95.152
epoch,train_loss,eval_loss,eval_top1,eval_top5
81,2.9893199815982725,0.82919375,81.512,95.152
epoch,train_loss,eval_loss,eval_top1,eval_top5
81,2.9893199815982725,0.82919375,81.512,95.152
epoch,train_loss,eval_loss,eval_top1,eval_top5
82,2.9250257305982634,0.825359375,81.704,95.216
epoch,train_loss,eval_loss,eval_top1,eval_top5
82,2.9250257305982634,0.825359375,81.704,95.216
epoch,train_loss,eval_loss,eval_top1,eval_top5
82,2.9250257305982634,0.825359375,81.704,95.216
epoch,train_loss,eval_loss,eval_top1,eval_top5
83,2.8980454526296477,0.8216453125,81.844,95.256
epoch,train_loss,eval_loss,eval_top1,eval_top5
83,2.8980454526296477,0.8216453125,81.844,95.256
epoch,train_loss,eval_loss,eval_top1,eval_top5
83,2.8980454526296477,0.8216453125,81.844,95.256
epoch,train_loss,eval_loss,eval_top1,eval_top5
84,3.0109036550289248,0.8184234375,81.892,95.272
epoch,train_loss,eval_loss,eval_top1,eval_top5
84,3.0109036550289248,0.8184234375,81.892,95.272
epoch,train_loss,eval_loss,eval_top1,eval_top5
84,3.0109036550289248,0.8184234375,81.892,95.272
epoch,train_loss,eval_loss,eval_top1,eval_top5
85,2.899138375026424,0.8155390625,82.016,95.26
epoch,train_loss,eval_loss,eval_top1,eval_top5
85,2.899138375026424,0.8155390625,82.016,95.26
epoch,train_loss,eval_loss,eval_top1,eval_top5
85,2.899138375026424,0.8155390625,82.016,95.26
epoch,train_loss,eval_loss,eval_top1,eval_top5
86,2.897999298281786,0.81255625,82.104,95.324
epoch,train_loss,eval_loss,eval_top1,eval_top5
86,2.897999298281786,0.81255625,82.104,95.324
epoch,train_loss,eval_loss,eval_top1,eval_top5
86,2.897999298281786,0.81255625,82.104,95.324
epoch,train_loss,eval_loss,eval_top1,eval_top5
87,2.7834668450239226,0.8095359375,82.212,95.324
epoch,train_loss,eval_loss,eval_top1,eval_top5
87,2.7834668450239226,0.8095359375,82.212,95.324
epoch,train_loss,eval_loss,eval_top1,eval_top5
87,2.7834668450239226,0.8095359375,82.212,95.324
epoch,train_loss,eval_loss,eval_top1,eval_top5
88,2.8698959292435067,0.806978125,82.172,95.372
epoch,train_loss,eval_loss,eval_top1,eval_top5
88,2.8698959292435067,0.806978125,82.172,95.372
epoch,train_loss,eval_loss,eval_top1,eval_top5
88,2.8698959292435067,0.806978125,82.172,95.372
epoch,train_loss,eval_loss,eval_top1,eval_top5
89,2.84528858487199,0.8037671875,82.216,95.416
epoch,train_loss,eval_loss,eval_top1,eval_top5
89,2.84528858487199,0.8037671875,82.216,95.416
epoch,train_loss,eval_loss,eval_top1,eval_top5
89,2.84528858487199,0.8037671875,82.216,95.416
epoch,train_loss,eval_loss,eval_top1,eval_top5
90,2.868782078347555,0.8008046875,82.256,95.412
epoch,train_loss,eval_loss,eval_top1,eval_top5
90,2.868782078347555,0.8008046875,82.256,95.412
epoch,train_loss,eval_loss,eval_top1,eval_top5
90,2.868782078347555,0.8008046875,82.256,95.412
epoch,train_loss,eval_loss,eval_top1,eval_top5
91,2.8196041584014893,0.79813125,82.316,95.456
epoch,train_loss,eval_loss,eval_top1,eval_top5
91,2.8196041584014893,0.79813125,82.316,95.456
epoch,train_loss,eval_loss,eval_top1,eval_top5
91,2.8196041584014893,0.79813125,82.316,95.456
epoch,train_loss,eval_loss,eval_top1,eval_top5
92,2.810654070319199,0.795640625,82.468,95.436
epoch,train_loss,eval_loss,eval_top1,eval_top5
92,2.810654070319199,0.795640625,82.468,95.436
epoch,train_loss,eval_loss,eval_top1,eval_top5
92,2.810654070319199,0.795640625,82.468,95.436
epoch,train_loss,eval_loss,eval_top1,eval_top5
93,2.744990901249211,0.793115625,82.604,95.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
93,2.744990901249211,0.793115625,82.604,95.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
93,2.744990901249211,0.793115625,82.604,95.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
94,2.788676825965323,0.7909890625,82.656,95.52
epoch,train_loss,eval_loss,eval_top1,eval_top5
94,2.788676825965323,0.7909890625,82.656,95.52
epoch,train_loss,eval_loss,eval_top1,eval_top5
94,2.788676825965323,0.7909890625,82.656,95.52
epoch,train_loss,eval_loss,eval_top1,eval_top5
95,2.7470659221090923,0.788540625,82.716,95.56
epoch,train_loss,eval_loss,eval_top1,eval_top5
95,2.7470659221090923,0.788540625,82.716,95.56
epoch,train_loss,eval_loss,eval_top1,eval_top5
95,2.7470659221090923,0.788540625,82.716,95.56
epoch,train_loss,eval_loss,eval_top1,eval_top5
96,2.7898359356856925,0.786796875,82.756,95.552
epoch,train_loss,eval_loss,eval_top1,eval_top5
96,2.7898359356856925,0.786796875,82.756,95.552
epoch,train_loss,eval_loss,eval_top1,eval_top5
96,2.7898359356856925,0.786796875,82.756,95.552
epoch,train_loss,eval_loss,eval_top1,eval_top5
97,2.693449718196218,0.7846046875,82.788,95.628
epoch,train_loss,eval_loss,eval_top1,eval_top5
97,2.693449718196218,0.7846046875,82.788,95.628
epoch,train_loss,eval_loss,eval_top1,eval_top5
97,2.693449718196218,0.7846046875,82.788,95.628
epoch,train_loss,eval_loss,eval_top1,eval_top5
98,2.7808003192994653,0.7827890625,82.788,95.652
epoch,train_loss,eval_loss,eval_top1,eval_top5
98,2.7808003192994653,0.7827890625,82.788,95.652
epoch,train_loss,eval_loss,eval_top1,eval_top5
98,2.7808003192994653,0.7827890625,82.788,95.652
epoch,train_loss,eval_loss,eval_top1,eval_top5
99,2.7250404794041705,0.781415625,82.848,95.652
epoch,train_loss,eval_loss,eval_top1,eval_top5
99,2.7250404794041705,0.781415625,82.848,95.652
epoch,train_loss,eval_loss,eval_top1,eval_top5
99,2.7250404794041705,0.781415625,82.848,95.652
epoch,train_loss,eval_loss,eval_top1,eval_top5
100,2.6348375401845794,0.7799859375,82.872,95.66
epoch,train_loss,eval_loss,eval_top1,eval_top5
100,2.6348375401845794,0.7799859375,82.872,95.66
epoch,train_loss,eval_loss,eval_top1,eval_top5
100,2.6348375401845794,0.7799859375,82.872,95.66
epoch,train_loss,eval_loss,eval_top1,eval_top5
101,2.679730787509825,0.77955,82.864,95.684
epoch,train_loss,eval_loss,eval_top1,eval_top5
101,2.679730787509825,0.77955,82.864,95.684
epoch,train_loss,eval_loss,eval_top1,eval_top5
101,2.679730787509825,0.77955,82.864,95.684
epoch,train_loss,eval_loss,eval_top1,eval_top5
102,2.65803741245735,0.778153125,82.916,95.704
epoch,train_loss,eval_loss,eval_top1,eval_top5
102,2.65803741245735,0.778153125,82.916,95.704
epoch,train_loss,eval_loss,eval_top1,eval_top5
102,2.65803741245735,0.778153125,82.916,95.704
epoch,train_loss,eval_loss,eval_top1,eval_top5
103,2.7134181057534565,0.777090625,82.932,95.704
epoch,train_loss,eval_loss,eval_top1,eval_top5
103,2.7134181057534565,0.777090625,82.932,95.704
epoch,train_loss,eval_loss,eval_top1,eval_top5
103,2.7134181057534565,0.777090625,82.932,95.704
epoch,train_loss,eval_loss,eval_top1,eval_top5
104,2.7069566715054396,0.7764296875,83.016,95.74
epoch,train_loss,eval_loss,eval_top1,eval_top5
104,2.7069566715054396,0.7764296875,83.016,95.74
epoch,train_loss,eval_loss,eval_top1,eval_top5
104,2.7069566715054396,0.7764296875,83.016,95.74
epoch,train_loss,eval_loss,eval_top1,eval_top5
105,2.6236372052169425,0.7754328125,83.024,95.756
epoch,train_loss,eval_loss,eval_top1,eval_top5
105,2.6236372052169425,0.7754328125,83.024,95.756
epoch,train_loss,eval_loss,eval_top1,eval_top5
105,2.6236372052169425,0.7754328125,83.024,95.756
epoch,train_loss,eval_loss,eval_top1,eval_top5
106,2.7416867046821407,0.77490625,83.052,95.78
epoch,train_loss,eval_loss,eval_top1,eval_top5
106,2.7416867046821407,0.77490625,83.052,95.78
epoch,train_loss,eval_loss,eval_top1,eval_top5
106,2.7416867046821407,0.77490625,83.052,95.78
epoch,train_loss,eval_loss,eval_top1,eval_top5
107,2.6759806115452838,0.774909375,83.032,95.752
epoch,train_loss,eval_loss,eval_top1,eval_top5
107,2.6759806115452838,0.774909375,83.032,95.752
epoch,train_loss,eval_loss,eval_top1,eval_top5
107,2.6759806115452838,0.774909375,83.032,95.752
epoch,train_loss,eval_loss,eval_top1,eval_top5
108,2.633603532139848,0.7747265625,83.072,95.748
epoch,train_loss,eval_loss,eval_top1,eval_top5
108,2.633603532139848,0.7747265625,83.072,95.748
epoch,train_loss,eval_loss,eval_top1,eval_top5
108,2.633603532139848,0.7747265625,83.072,95.748
epoch,train_loss,eval_loss,eval_top1,eval_top5
109,2.63570548848408,0.7742296875,83.056,95.752
epoch,train_loss,eval_loss,eval_top1,eval_top5
109,2.63570548848408,0.7742296875,83.056,95.752
epoch,train_loss,eval_loss,eval_top1,eval_top5
109,2.63570548848408,0.7742296875,83.056,95.752
epoch,train_loss,eval_loss,eval_top1,eval_top5
110,2.646446315253653,0.7745046875,83.068,95.76
epoch,train_loss,eval_loss,eval_top1,eval_top5
110,2.646446315253653,0.7745046875,83.068,95.76
epoch,train_loss,eval_loss,eval_top1,eval_top5
110,2.646446315253653,0.7745046875,83.068,95.76
epoch,train_loss,eval_loss,eval_top1,eval_top5
111,2.6004981762025414,0.774453125,83.072,95.756
epoch,train_loss,eval_loss,eval_top1,eval_top5
111,2.6004981762025414,0.774453125,83.072,95.756
epoch,train_loss,eval_loss,eval_top1,eval_top5
111,2.6004981762025414,0.774453125,83.072,95.756
epoch,train_loss,eval_loss,eval_top1,eval_top5
112,2.5630896120536617,0.774784375,83.104,95.776
epoch,train_loss,eval_loss,eval_top1,eval_top5
112,2.5630896120536617,0.774784375,83.104,95.776
epoch,train_loss,eval_loss,eval_top1,eval_top5
112,2.5630896120536617,0.774784375,83.104,95.776
epoch,train_loss,eval_loss,eval_top1,eval_top5
113,2.656154766315367,0.7746359375,83.124,95.784
epoch,train_loss,eval_loss,eval_top1,eval_top5
113,2.656154766315367,0.7746359375,83.124,95.784
epoch,train_loss,eval_loss,eval_top1,eval_top5
113,2.656154766315367,0.7746359375,83.124,95.784
epoch,train_loss,eval_loss,eval_top1,eval_top5
114,2.5780983378247515,0.774509375,83.136,95.776
epoch,train_loss,eval_loss,eval_top1,eval_top5
114,2.5780983378247515,0.774509375,83.136,95.776
epoch,train_loss,eval_loss,eval_top1,eval_top5
114,2.5780983378247515,0.774509375,83.136,95.776
epoch,train_loss,eval_loss,eval_top1,eval_top5
115,2.6103374928962895,0.7747140625,83.144,95.764
epoch,train_loss,eval_loss,eval_top1,eval_top5
115,2.6103374928962895,0.7747140625,83.144,95.764
epoch,train_loss,eval_loss,eval_top1,eval_top5
115,2.6103374928962895,0.7747140625,83.144,95.764
epoch,train_loss,eval_loss,eval_top1,eval_top5
116,2.584657698142819,0.77495,83.156,95.74
epoch,train_loss,eval_loss,eval_top1,eval_top5
116,2.584657698142819,0.77495,83.156,95.74
epoch,train_loss,eval_loss,eval_top1,eval_top5
