epoch,train_loss,eval_loss,eval_top1,eval_top5,ema_eval_loss,ema_eval_top1,ema_eval_top5
27,3.7145182490348816,1.278384375,70.50800490722656,90.416004296875,2.21536875,54.96800180664062,79.26000537109375
28,3.641358026436397,1.405184375,69.5980037109375,89.94800400390625,1.98565625,58.24400244140625,81.89600346679687
29,3.6676072222845897,1.25808125,70.56200444335937,90.44400415039063,1.8139875,60.81800278320313,83.82800419921875
30,3.674694469996861,1.294203125,70.84400427246094,90.60000493164063,1.675484375,63.13200344238281,85.44000395507813
31,3.7101728660719737,1.294471875,70.122004296875,90.26000546875,1.56713125,64.86000341796876,86.6040041015625
32,3.6979034457887923,1.292559375,71.04600368652343,90.738004296875,1.479190625,66.312003515625,87.54400454101562
33,3.593998236315591,1.2495375,71.44400466308593,90.9080041015625,1.407246875,67.58600358886719,88.36400473632813
34,3.655531176498958,1.25234375,71.368004296875,90.990003515625,1.348640625,68.74000402832031,89.0560048828125
35,3.604305190699441,1.2825453125,71.0440046875,90.85200458984374,1.300659375,69.5920041015625,89.6820041015625
36,3.6230704273496355,1.2308375,71.61200397949219,91.04000517578125,1.26040625,70.4300042236328,90.13600415039062
37,3.6550833923476085,1.2139921875,71.9240044921875,91.22800405273438,1.22626875,71.19400407714843,90.53000380859375
38,3.6123758809907094,1.220321875,71.58800463867188,90.95600297851563,1.1977359375,71.83400397949218,90.88800390625
39,3.5705240624291554,1.2162390625,72.14200356445312,91.38000415039062,1.1728140625,72.36600388183594,91.11800458984375
40,3.549320246492113,1.16033125,72.52000480957031,91.64600546875,1.150775,72.87600471191406,91.4220052734375
41,3.6044704573495046,1.269721875,71.60000419921874,91.11600419921875,1.1309796875,73.25000424804688,91.66000458984375
42,3.660478319440569,1.233415625,71.912004296875,91.29800322265625,1.114709375,73.59200515136719,91.8600044921875
43,3.687178765024458,1.2292875,71.75400346679687,91.46600268554687,1.1001015625,73.99000524902344,92.02000424804687
44,3.5271225656781877,1.1947109375,72.46000480957031,91.67000532226562,1.0872609375,74.24600368652344,92.16000302734375
45,3.5451155645506724,1.20114375,72.41800395507812,91.66400400390626,1.0761765625,74.50200446777343,92.284003515625
46,3.5002224019595554,1.1671125,72.746004296875,91.74600302734375,1.0663484375,74.71000378417969,92.43400439453124
47,3.5241311362811496,1.14251875,73.05200373535156,91.75200258789063,1.0579390625,74.93400402832032,92.57800517578124
48,3.567291191646031,1.1481234375,72.93600437011719,92.02800424804687,1.0493375,75.15600415039063,92.68600400390625
49,3.5530196598597934,1.1567,72.94600385742187,91.90200463867187,1.0412296875,75.2940043701172,92.76200375976562
50,3.482489321913038,1.153025,73.12000483398438,91.96000483398437,1.0343171875,75.42000417480469,92.87800327148437
51,3.5635921018464223,1.1695078125,73.46000415039063,91.97800439453125,1.027678125,75.58400478515625,92.94400444335938
52,3.4548211864062717,1.13685625,73.37000402832031,92.02400278320313,1.0227265625,75.69000544433594,93.03400415039063
53,3.5672753964151656,1.160553125,73.62800456542969,92.16400419921875,1.0168859375,75.88200405273437,93.13600415039062
54,3.498901605606079,1.1189046875,74.05400400390624,92.44000400390625,1.010915625,76.00600493164063,93.20800390625
55,3.4495646016938344,1.1276234375,73.19200456542968,92.1980037109375,1.005146875,76.0940046875,93.30000400390625
56,3.4447643842015947,1.122446875,73.54600502929688,92.094003515625,0.9999125,76.16400422363282,93.35600322265626
57,3.4366513320377896,1.177753125,73.75000478515625,92.2820044921875,0.99460625,76.286005078125,93.44800346679688
58,3.5392701625823975,1.185371875,73.57600466308594,92.20400478515624,0.9892484375,76.40600441894532,93.50200390625
59,3.4798854419163296,1.1600984375,73.83200405273438,92.24000336914062,0.984509375,76.53600537109375,93.55000288085938
60,3.4176754440580095,1.1444453125,74.04600390625,92.40600419921876,0.9804546875,76.61400512695313,93.60000400390625
61,3.4481258477483476,1.1645,73.90000451660157,92.27600375976563,0.9761234375,76.71600451660156,93.65800361328125
62,3.4859054514339993,1.1003875,73.94000417480468,92.41800361328124,0.9720953125,76.81000439453125,93.71200405273437
63,3.4299356171063016,1.1382125,74.10400405273438,92.38400419921875,0.96805625,76.90000424804687,93.75600375976562
64,3.3941081081117903,1.11464375,73.72600358886719,92.27200327148438,0.9638,76.96400390625,93.81600478515625
65,3.422845823424203,1.1414171875,73.69000412597656,92.31400336914062,0.96025625,77.05600393066406,93.8780048828125
66,3.454260289669037,1.1120984375,74.46200483398438,92.5860044921875,0.956809375,77.16200407714844,93.9000044921875
67,3.43776912348611,1.0646890625,74.53800388183593,92.72400380859375,0.95360625,77.2420041015625,93.94800405273438
68,3.3249392764908925,1.1141875,73.89200390625,92.33200336914062,0.9503125,77.24600302734375,94.01800395507813
69,3.426344130720411,1.1279859375,74.22200432128906,92.57600424804687,0.9472796875,77.36000434570313,94.08600419921875
70,3.381088503769466,1.14174375,74.17800366210938,92.47000483398438,0.94485625,77.38200512695313,94.12200390625
71,3.533225647040776,1.13304375,74.36600373535157,92.60800395507812,0.942475,77.4400037109375,94.13000327148437
72,3.4547053490366255,1.134925,74.55000373535157,92.4300044921875,0.9396515625,77.54600380859375,94.13400405273437
73,3.424087498869215,1.1060828125,74.59200412597656,92.7260037109375,0.9365296875,77.56800380859374,94.16000356445312
74,3.3612687587738037,1.0764515625,74.69800422363281,92.78600434570312,0.934090625,77.6760041015625,94.17400424804687
75,3.3418639983449663,1.082059375,74.4940052734375,92.71800454101563,0.9316015625,77.74200454101563,94.23000434570312
76,3.400956630706787,1.0715609375,74.86600444335937,92.80400297851563,0.9292984375,77.83000415039062,94.28000458984376
77,3.416563034057617,1.07060625,74.54800407714843,92.8260046875,0.9268359375,77.86800454101562,94.3020044921875
78,3.4213059714862277,1.0696765625,74.83200483398437,92.92400458984375,0.924759375,77.88400400390626,94.35800444335938
79,3.355597606727055,1.0778765625,74.58000375976563,92.774003515625,0.9227921875,77.93000458984375,94.38400483398438
80,3.412261324269431,1.0720109375,74.6380048828125,92.71000400390625,0.9207921875,77.98000395507813,94.44000390625
81,3.3760900923183987,1.0366921875,75.52600419921875,93.03200346679688,0.9192390625,78.01000356445313,94.48000395507813
82,3.4154282893453325,1.0696984375,74.78400393066406,92.93400463867188,0.9168171875,78.08600419921875,94.52000400390625
83,3.3309608101844788,1.05445625,75.32200349121094,93.17000502929687,0.914584375,78.162004296875,94.53000444335937
84,3.3359154037066867,1.108484375,74.69200458984375,92.85400424804688,0.91276875,78.254004296875,94.57200517578126
85,3.42192610672542,1.040109375,75.42600378417968,92.95600415039063,0.911371875,78.276005078125,94.56800556640626
86,3.3201499240739003,1.100546875,75.36000466308593,93.12200375976562,0.909496875,78.33800385742188,94.61200522460938
87,3.3949980991227284,1.0175,75.62600529785156,93.15000283203125,0.908034375,78.35200454101563,94.63000463867188
88,3.3056786145482744,1.070684375,74.99000383300782,93.00600502929687,0.9065640625,78.4420046875,94.640003515625
89,3.310816466808319,1.067865625,75.10400402832032,92.9300046875,0.90536875,78.47600444335937,94.63800458984375
90,3.318909934588841,1.023696875,75.92000329589844,93.27400424804688,0.903521875,78.52800405273437,94.69400483398438
91,3.280999107020242,1.0141421875,75.54600393066406,93.3520041015625,0.9020390625,78.54400400390625,94.68800454101563
92,3.3253614732197354,1.048809375,75.32600405273438,93.16400439453125,0.9006265625,78.53000415039062,94.72000390625
93,3.3661158425467357,1.048815625,75.58800415039063,93.21200395507813,0.89905625,78.56000356445313,94.72400341796875
94,3.3195917436054776,1.0316875,75.76600395507812,93.29800385742188,0.8976140625,78.6760033203125,94.74200405273437
95,3.347973014627184,1.0515625,75.31000502929687,93.136004296875,0.8961328125,78.70800532226562,94.74600322265626
96,3.3428938814571927,1.041971875,75.82800498046875,93.36800454101562,0.894628125,78.7360046875,94.78600395507813
97,3.305601034845625,1.022340625,75.8900044921875,93.39200366210937,0.892578125,78.79400439453126,94.79600458984375
98,3.3214735133307323,1.0539296875,75.64600571289063,93.2620046875,0.8909703125,78.854004296875,94.8000044921875
99,3.319038621016911,1.0547109375,75.5540039794922,93.18800405273437,0.889925,78.910005078125,94.83000463867188
100,3.384937116077968,1.04780625,75.67400463867187,93.3120046875,0.8887578125,78.92600419921875,94.85600473632813
101,3.33900614295687,1.0566765625,75.46200427246093,93.24400424804688,0.8871421875,78.94400424804688,94.88600415039062
102,3.294280162879399,1.0393875,75.6980048095703,93.22800415039063,0.8859671875,79.03600458984376,94.90200463867187
103,3.3161939723151073,1.04531875,75.75400446777344,93.40600434570312,0.8847515625,79.08600473632812,94.8820046875
104,3.287573524883815,1.037121875,75.96800356445313,93.41000283203125,0.8834984375,79.16800483398437,94.90000395507812
105,3.2766367197036743,1.09270625,76.00000480957031,93.41000322265624,0.8819796875,79.18200434570312,94.90800463867187
106,3.2306292227336337,1.0352,75.93000454101562,93.28800283203125,0.880415625,79.22000444335937,94.92400444335938
107,3.3445983103343417,1.047546875,76.03000502929687,93.45600512695313,0.87923125,79.22200454101562,94.94000463867188
108,3.322653148855482,1.0526765625,76.28000405273437,93.5080044921875,0.878175,79.25800458984375,94.94400454101563
109,3.3313213757106235,1.010578125,76.12200366210938,93.52600405273438,0.8772296875,79.2760037109375,94.92200434570313
110,3.3161942788532803,1.0268703125,75.978005078125,93.5680046875,0.875828125,79.29600385742188,94.936004296875
111,3.23143823657717,1.0689296875,75.88400478515625,93.48400458984375,0.8745609375,79.28400444335938,94.94200502929688
112,3.287558172430311,1.001840625,76.16000412597656,93.63600444335937,0.8734703125,79.33000434570313,94.98600454101563
113,3.2716437918799266,1.000728125,76.42200483398437,93.7660048828125,0.872225,79.44400390625,95.00200400390625
114,3.3287868755204335,1.016628125,76.15400510253906,93.66200439453125,0.8711734375,79.44000361328125,95.026005078125
115,3.2628630995750427,0.9911015625,76.65400393066406,93.7840048828125,0.8698390625,79.46400385742187,95.0400048828125
116,3.2459125093051364,1.0429859375,76.33800461425781,93.6060037109375,0.86885625,79.54400375976563,95.082004296875
117,3.2742023212569102,1.0807578125,75.98400463867188,93.49800405273437,0.867125,79.59600400390624,95.08000473632812
118,3.2094982947622026,1.06718125,76.2700041015625,93.52800395507812,0.8662,79.61600366210938,95.07400458984375
119,3.2728109785488675,1.0171125,76.856004296875,93.70400463867188,0.864725,79.70400400390625,95.0800048828125
120,3.229213442121233,1.013725,76.2720037109375,93.57400317382813,0.8637296875,79.67800419921875,95.088004296875
121,3.2762137395995006,1.0094078125,76.3860046875,93.69600405273438,0.8622875,79.70000395507813,95.13600385742187
122,3.2192901032311574,1.00640625,76.71000441894532,93.8100041015625,0.8608921875,79.73000405273437,95.15600366210937
123,3.2475377150944302,0.9788296875,77.03200451660156,93.94200375976563,0.859575,79.7600044921875,95.19600356445312
124,3.206188533987318,0.9847109375,76.59600476074219,93.848003515625,0.85823125,79.77200434570312,95.20200415039062
125,3.2691553235054016,1.0067921875,76.57400388183594,93.65000327148438,0.8572828125,79.73200498046874,95.21800419921875
126,3.278046599456242,1.033246875,76.84000493164062,93.81800327148437,0.855925,79.7820044921875,95.23200458984375
127,3.1654986824308122,1.0087703125,76.4140037109375,93.61800283203125,0.8548109375,79.85600424804687,95.2520046875
128,3.208632060459682,0.994678125,77.06400498046875,93.94600366210938,0.8536671875,79.88800458984375,95.25200541992187
129,3.295719172273363,0.9632921875,76.9760041015625,93.88600458984375,0.8527375,79.92400400390625,95.25600473632812
130,3.233660876750946,0.985603125,76.84800354003906,93.96600356445313,0.851803125,79.93000356445313,95.25800541992187
131,3.215294224875314,0.9953296875,76.7100041015625,93.91000478515625,0.8509328125,79.9420041015625,95.2520052734375
132,3.2117227486201694,0.9986,76.46400485839844,93.78800356445312,0.850146875,79.94200375976563,95.24400502929687
133,3.198189914226532,1.00475,77.39400424804687,94.0340037109375,0.8490203125,80.02800361328126,95.24600483398437
134,3.218432060309819,0.99206875,77.22200500488282,94.046003515625,0.848225,80.08200356445313,95.27400458984376
135,3.2206547260284424,0.991584375,77.31600424804688,93.9520048828125,0.8471796875,80.07600361328124,95.2980046875
136,3.157104483672551,1.00689375,76.93600485839843,93.97000522460938,0.8463296875,80.1260033203125,95.32000502929688
137,3.222600417477744,0.997475,77.43400366210938,94.12800522460938,0.845115625,80.18400390625,95.31200541992187
138,3.2175869856561934,0.99883125,77.38200341796875,93.93800380859375,0.84394375,80.18800395507813,95.30000498046876
139,3.185525212969099,1.0085640625,77.17400346679688,94.03800502929687,0.8431453125,80.18800444335938,95.32800385742188
140,3.1221096175057546,0.96630625,77.11000451660156,94.0000044921875,0.842075,80.2160046875,95.32600541992187
141,3.1197540163993835,0.9810046875,77.00800483398437,93.93600434570313,0.8407109375,80.2140044921875,95.32200458984374
142,3.187635268483843,0.961378125,77.36800385742187,93.97400258789062,0.8395765625,80.21800444335938,95.34800512695313
143,3.16577353647777,0.9575625,77.12200498046874,94.10800405273437,0.8384984375,80.238005078125,95.35000537109374
144,3.2319530163492476,0.984759375,77.36800483398437,94.28200395507812,0.837271875,80.26600478515626,95.37400493164063
145,3.173664356981005,0.9514078125,77.636005078125,94.2400046875,0.83629375,80.30000419921875,95.3980044921875
146,3.1697467310088023,0.9827125,77.43000493164062,94.0620046875,0.83539375,80.35000385742188,95.42800478515625
147,3.141133563859122,0.9602921875,77.56200322265624,94.25600322265625,0.834271875,80.36000424804688,95.43200483398438
148,3.151635638305119,0.98184375,77.39600493164062,94.144004296875,0.8336015625,80.34600419921875,95.45600454101563
149,3.1119049191474915,0.94129375,77.7580041015625,94.34000522460937,0.832590625,80.336004296875,95.47000419921875
150,3.1584416883332387,0.9441265625,77.80200375976563,94.34000424804688,0.8321875,80.35600424804687,95.47600478515625
151,3.114551459039961,0.9534890625,77.60200439453125,94.28800502929687,0.8310859375,80.41000395507812,95.46800498046875
152,3.131970865385873,0.9698921875,77.74600444335937,94.22800473632813,0.8307171875,80.44800419921874,95.52000463867188
153,3.1751776167324612,1.0122203125,77.64400463867187,94.18000434570313,0.8302734375,80.44000498046876,95.520004296875
154,3.1065003786768233,0.9544859375,77.69000439453124,94.28600458984376,0.82898125,80.41200375976562,95.53000419921875
155,3.1739637766565596,0.9576578125,78.042004296875,94.44400341796874,0.828171875,80.45200395507813,95.54200478515625
156,3.088743839945112,0.965965625,78.06800361328125,94.44800385742188,0.8274265625,80.47200419921874,95.53800415039062
157,3.171165806906564,0.9311484375,78.08200463867188,94.4340037109375,0.82615625,80.52600434570313,95.52400458984376
158,3.100103437900543,0.9327671875,78.06800346679688,94.39800434570313,0.825646875,80.56000366210938,95.52400463867187
159,3.1261384231703624,0.966253125,77.8640041015625,94.35000473632813,0.8243828125,80.5560048828125,95.55200434570312
160,3.0950502838407243,0.9681546875,77.81600419921875,94.38200400390625,0.8234453125,80.57800551757812,95.5640044921875
161,3.0842293160302297,0.9514625,77.58600458984375,94.36600380859375,0.8229484375,80.61200541992187,95.57000463867188
162,3.0888675451278687,0.971384375,77.83800454101562,94.41800385742188,0.8222734375,80.63800478515626,95.5640046875
163,3.063708118030003,0.9244421875,78.1640041015625,94.356005078125,0.8210375,80.63400444335937,95.58800458984375
164,3.133957862854004,0.9533515625,78.03800444335937,94.35800517578124,0.8199609375,80.63800493164062,95.59800385742187
165,3.0423987082072665,0.91324375,78.51400405273438,94.5920044921875,0.819121875,80.68200512695313,95.61200512695312
166,3.088622876576015,0.923946875,78.73200512695313,94.6800046875,0.8188015625,80.75400454101562,95.60600458984375
167,3.0864793828555515,0.9193765625,78.11400493164062,94.362004296875,0.817821875,80.78400439453125,95.64000463867187
168,3.0525158984320506,0.91868125,78.46000400390625,94.6180060546875,0.8171578125,80.83600434570313,95.648004296875
169,3.0444667679922923,0.9626859375,78.09200434570313,94.38200517578125,0.8158265625,80.82400546875,95.64000419921875
170,3.0835120933396474,0.906103125,78.84600517578124,94.69800385742188,0.8156125,80.84600395507813,95.6720048828125
171,3.1145129033497403,0.9475640625,78.5420041015625,94.55400317382812,0.8144828125,80.928003515625,95.67000463867187
172,3.089297447885786,0.9315109375,78.10400375976562,94.60200322265625,0.8138328125,80.88800395507812,95.63600400390625
173,3.0711703641074046,0.925965625,78.52400405273437,94.6800046875,0.81374375,80.89400458984375,95.65200390625
174,3.021897631032126,0.9334671875,78.44200419921874,94.46200463867187,0.8124328125,80.9480044921875,95.6800046875
175,3.001257061958313,0.9221296875,78.73400434570313,94.77200444335938,0.811290625,80.98000419921875,95.67600390625
176,3.110742781843458,0.949825,78.45200419921875,94.73400288085938,0.8109546875,81.0200046875,95.70000463867187
177,3.037304392882756,0.93675625,78.59000439453125,94.7460041015625,0.80965625,80.98800444335937,95.73800400390625
178,3.081455273287637,0.970634375,78.52800366210937,94.59000390625,0.80855,81.01200444335937,95.77600424804687
179,3.0672958322933743,0.905671875,78.88600434570313,94.76800502929687,0.808128125,81.01400454101562,95.78400434570312
180,3.0474928191729953,0.9307171875,78.85000458984375,94.68400356445312,0.80661875,81.05200537109376,95.79000463867187
181,3.1159511549132213,0.971190625,78.81000424804688,94.71400434570313,0.8058734375,81.0840048828125,95.80000424804687
182,3.018959258283888,0.9244953125,78.92200463867188,94.90400341796875,0.8053875,81.08000415039062,95.8060048828125
183,3.023768901824951,0.9490640625,78.93600385742188,94.88600458984375,0.8042984375,81.1240052734375,95.83400517578124
184,3.03009626695088,0.898059375,78.86600439453125,94.8400041015625,0.8038171875,81.1880060546875,95.84800483398438
185,3.0753529497555325,0.90709375,78.9800033203125,94.78400405273437,0.8033625,81.22600400390625,95.85600478515624
186,3.0037878496306285,0.9039796875,78.73000502929688,94.87000415039063,0.8028703125,81.26800532226562,95.86800434570313
187,3.0100198643548146,0.984303125,78.99200522460937,94.69400458984374,0.80206875,81.28400493164062,95.89600458984376
188,3.0026210972240994,0.9333890625,79.18600532226563,94.97400424804688,0.8015921875,81.27200493164062,95.90200473632812
189,3.018022503171648,0.87676875,79.2800033203125,94.99400419921875,0.80141875,81.29000493164062,95.89800424804687
190,2.966784340994699,0.907903125,79.41200463867187,94.91800483398437,0.800134375,81.3000046875,95.89800493164063
191,3.0187228747776578,0.9058609375,79.2580044921875,95.06200439453124,0.7994796875,81.27400458984376,95.89000546875
192,3.017268572534834,0.8987203125,79.14600380859375,94.96800385742188,0.799053125,81.31200366210938,95.86400551757812
193,3.0666535667010715,0.8768125,79.44600537109375,95.00000415039062,0.798871875,81.34600473632813,95.85000541992187
194,3.004606706755502,0.885221875,79.44000493164063,94.97600483398438,0.7982484375,81.3780046875,95.85600454101562
195,2.965984080518995,0.898259375,79.22200361328125,94.86600463867188,0.7976890625,81.34400405273438,95.87000390625
196,2.956153784479414,0.8676359375,79.4380048828125,94.97800415039063,0.79674375,81.3600044921875,95.85400434570313
197,2.9734378286770413,0.8880171875,79.45200424804688,95.04200390625,0.7963078125,81.37000463867187,95.85600400390625
198,2.89234037058694,0.9477546875,79.20600390625,94.99200522460937,0.7955671875,81.44000380859374,95.85600444335938
199,2.971065104007721,0.8918,79.44200439453125,95.03800366210938,0.7946375,81.47400517578124,95.86000493164063
200,2.9332101259912764,0.904403125,79.40400473632812,95.00200415039062,0.7937140625,81.48000458984374,95.89000463867187
201,2.997517926352365,0.876221875,79.68400517578125,95.12000395507812,0.7933796875,81.498004296875,95.89600463867187
202,2.9228869591440474,0.886203125,79.94000375976563,95.1320048828125,0.79286875,81.50000390625,95.90600454101562
203,2.9470086097717285,0.8804546875,79.67800361328125,95.06600615234375,0.792309375,81.51600458984375,95.92400454101562
204,2.9296495148113797,0.8873328125,79.54400405273438,95.194005078125,0.7918359375,81.55600463867188,95.90400517578125
205,2.9100751961980547,0.9133984375,79.51400405273438,94.98600434570312,0.79161875,81.56200473632812,95.8940041015625
206,3.013919941016606,0.88436875,79.54400390625,94.97600502929687,0.7914640625,81.56600419921875,95.92800454101562
207,2.885874569416046,0.8635203125,79.9580046875,95.19000502929687,0.791078125,81.61000415039062,95.93000405273438
208,2.9205415844917297,0.910184375,79.89800454101562,95.11600473632812,0.7904953125,81.6540046875,95.91200390625
209,2.9590926681246077,0.8769484375,79.94000483398437,95.15600561523438,0.7903578125,81.6880041015625,95.92800424804688
210,2.9330997552190508,0.8536640625,80.1960048828125,95.24200361328126,0.789959375,81.686003515625,95.95400375976563
211,2.9081093668937683,0.87530625,79.98400458984375,95.12400444335937,0.7896015625,81.61200415039062,95.94400395507813
212,2.9295005883489336,0.8659203125,80.04200415039062,95.25600380859375,0.7889171875,81.59400375976563,95.92600380859375
213,2.90958057982581,0.855325,80.11800444335938,95.30400498046875,0.7883234375,81.62600458984375,95.91400483398438
214,2.923354310648782,0.8699203125,79.880005078125,95.16000444335937,0.788978125,81.6400041015625,95.8880044921875
215,2.883869775703975,0.871525,80.1560037109375,95.31000356445313,0.788159375,81.6600044921875,95.9120044921875
216,2.900809739317213,0.8477765625,80.14000366210938,95.2680046875,0.7881796875,81.71200400390624,95.918004296875
217,2.9111633556229726,0.8975828125,80.20000561523437,95.18000385742188,0.787740625,81.71200517578124,95.91000454101562
218,2.861745936529977,0.8605421875,80.24200385742188,95.26800483398438,0.7867734375,81.70400478515624,95.89800424804687
219,2.9335647395678928,0.8366671875,80.30200444335938,95.41000439453126,0.7871390625,81.69400415039063,95.9040041015625
220,2.7928849969591414,0.853465625,80.23000439453125,95.33600483398438,0.78681875,81.75200405273438,95.89800424804687
221,2.782631346157619,0.85676875,80.36200395507812,95.20800444335937,0.78763125,81.76000458984375,95.88200493164062
222,2.855893041406359,0.8621265625,80.30200532226563,95.37400590820313,0.7868328125,81.78400415039063,95.87800473632812
223,2.80007232938494,0.8600515625,80.22800463867188,95.30200454101562,0.78753125,81.78600439453125,95.8780048828125
224,2.8611846566200256,0.8686,80.41200400390625,95.30400473632812,0.7871828125,81.81600483398438,95.88600483398437
225,2.81634145123618,0.8518234375,80.18000439453125,95.34000546875,0.78779375,81.79200454101563,95.88200551757812
226,2.8073512571198598,0.849309375,80.63400405273437,95.40800517578126,0.7875109375,81.8020041015625,95.90400498046876
227,2.8564125384603227,0.8586875,80.42200498046876,95.26200400390626,0.7879078125,81.84200434570313,95.91600512695312
228,2.8189597385270253,0.84168125,80.44600366210938,95.35400454101563,0.7870796875,81.828003515625,95.92400522460937
229,2.7998551556042264,0.850153125,80.61200463867188,95.34600483398438,0.78815625,81.85400434570313,95.90600493164062
230,2.7951973421233043,0.8810484375,80.43800473632812,95.31200483398437,0.7873828125,81.84600424804688,95.90400454101562
231,2.785071168627058,0.9140328125,80.47000439453124,95.4020044921875,0.7877984375,81.83000454101563,95.91400502929687
232,2.7793005449431285,0.853884375,80.63200405273437,95.44600512695312,0.7876421875,81.85400502929687,95.91600556640626
233,2.772124137197222,0.912465625,80.5960048828125,95.28200336914063,0.787365625,81.87200473632812,95.93200502929687
234,2.77557327066149,0.859615625,80.65000434570312,95.37200463867188,0.7883,81.87400395507812,95.9260048828125
235,2.8470421178000316,0.864325,80.70600478515625,95.34800400390625,0.7879390625,81.89800454101562,95.92400434570312
236,2.7972522377967834,0.839884375,80.71800502929688,95.40400400390625,0.7882203125,81.90800356445313,95.91600439453126
237,2.7449703982898166,0.8449296875,80.77400454101563,95.424005078125,0.789646875,81.90400424804687,95.9220052734375
238,2.74020916223526,0.839321875,80.81000458984374,95.34800458984375,0.78935,81.92600400390624,95.93400498046876
239,2.768864495413644,0.844603125,80.90400385742187,95.37600498046875,0.789765625,81.90400419921875,95.93800473632812
240,2.7731538670403615,0.83295625,80.83800517578125,95.48600498046875,0.790975,81.91000405273438,95.91000439453126
241,2.7655350310461864,0.8469,80.86000346679687,95.43000366210937,0.7904484375,81.90000400390625,95.89600400390626
242,2.8196557675089156,0.8432203125,81.0000041015625,95.44000415039062,0.7908296875,81.92200502929687,95.89600502929687
243,2.741375344140189,0.8282328125,81.02000424804687,95.42400463867187,0.7919890625,81.88400424804688,95.88600512695312
244,2.7496697221483504,0.8375828125,81.09800356445312,95.46600478515624,0.7911796875,81.88000493164063,95.87200473632812
245,2.7842914972986494,0.8382046875,81.02400405273437,95.426005078125,0.7923578125,81.87200454101563,95.87200458984375
246,2.7645193423543657,0.8441921875,80.97400366210937,95.50200336914062,0.792965625,81.91000375976563,95.85200463867187
247,2.7073390569005693,0.8305140625,80.97200444335938,95.58400483398438,0.7944765625,81.91600385742187,95.85000454101562
248,2.708330043724605,0.8444390625,80.81800400390625,95.47800581054688,0.79369375,81.92000395507813,95.8680046875
249,2.7755832842418124,0.87023125,81.13800522460937,95.49600463867188,0.7945828125,81.96200366210938,95.8620046875
250,2.6576052648680553,0.83305,81.1100046875,95.56200498046876,0.795396875,81.97000405273438,95.85800493164062
251,2.7180794988359724,0.844825,81.16200537109376,95.47200390625,0.7965328125,81.94800493164063,95.86600473632812
252,2.682528325489589,0.8343828125,81.1860041015625,95.4860044921875,0.79685,81.95000502929688,95.86400478515625
